file,class,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$ContainsWholeText,2.0,0.6666667,0.0,2.0,1.0,0.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\NodeEvaluator.java,org.jsoup.select.NodeEvaluator$MatchesValue,2.0,0.6666667,0.0,1.0,1.0,0.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$AttributeWithValueStarting,2.0,0.6666667,0.0,5.0,1.0,0.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$IsNthLastChild,6.0,1.0,0.0,0.0,-1.0,0.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$AllElements,2.0,0.6666667,0.0,0.0,-1.0,0.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$MatchesWholeOwnText,2.0,0.6666667,0.0,1.0,1.0,0.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$IndexEquals,2.0,0.5,0.0,2.0,1.0,0.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\internal\SharedConstants.java,org.jsoup.internal.SharedConstants,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$IndexEvaluator,2.0,0.0,0.0,0.0,-1.0,0.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$IsLastChild,2.0,0.5,0.0,0.0,-1.0,0.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Element.java,org.jsoup.nodes.Element$TextAccumulator,0.0,-1.0,0.0,3.0,1.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$MatchText,2.0,0.6666667,1.0,0.0,0.0,0.0,1.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$Tag,2.0,0.6666667,0.0,2.0,1.0,0.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$AttributeWithValueNot,2.0,0.6666667,0.0,3.0,1.0,0.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$IsLastOfType,6.0,1.0,0.0,0.0,-1.0,0.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\QueryParser.java,org.jsoup.select.QueryParser,0.0,-1.0,7.0,14.0,0.6666667,-1.0,7.0
