file,class,method,ATFD,ATLD,LAA,FDP
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$IsFirstOfType,"toString/0[]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$AttributeWithValueEnding,"cost/0[]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$AttributeWithValueEnding,"matches/2[org.jsoup.nodes.Element, org.jsoup.nodes.Element]",0.0,3.0,1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$AttributeWithValueEnding,"toString/0[]",0.0,2.0,1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\helper\Re2jRegex.java,org.jsoup.helper.Re2jRegex$Re2jMatcher,"find/0[]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$AttributeWithValueContaining,"cost/0[]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$AttributeWithValueContaining,"matches/2[org.jsoup.nodes.Element, org.jsoup.nodes.Element]",0.0,3.0,1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$AttributeWithValueContaining,"toString/0[]",0.0,2.0,1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$ContainsWholeOwnText,"matches/2[org.jsoup.nodes.Element, org.jsoup.nodes.Element]",0.0,1.0,1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$ContainsWholeOwnText,"toString/0[]",0.0,1.0,1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\NodeEvaluator.java,org.jsoup.select.NodeEvaluator,"evaluateMatch/1[org.jsoup.nodes.Node]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\NodeEvaluator.java,org.jsoup.select.NodeEvaluator,"matches/2[org.jsoup.nodes.Element, org.jsoup.nodes.Element]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\NodeEvaluator.java,org.jsoup.select.NodeEvaluator,"matches/2[org.jsoup.nodes.Element, org.jsoup.nodes.LeafNode]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\NodeEvaluator.java,org.jsoup.select.NodeEvaluator,"wantsNodes/0[]",0.0,0.0,-1.0,0.0
