file,class,method,ATFD,ATLD,LAA,FDP
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\util\ConcurrentBag.java,com.zaxxer.hikari.util.ConcurrentBag,"add/1[T]",3.0,1.0,0.25,2.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\util\ConcurrentBag.java,com.zaxxer.hikari.util.ConcurrentBag,"borrow/2[long, java.util.concurrent.TimeUnit]",9.0,2.0,0.18181819,4.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\util\ConcurrentBag.java,com.zaxxer.hikari.util.ConcurrentBag,"close/0[]",0.0,1.0,1.0,0.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\util\ConcurrentBag.java,com.zaxxer.hikari.util.ConcurrentBag,"dumpState/0[]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\util\ConcurrentBag.java,com.zaxxer.hikari.util.ConcurrentBag,"getCount/1[int]",1.0,1.0,0.5,1.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\util\ConcurrentBag.java,com.zaxxer.hikari.util.ConcurrentBag,"getStateCounts/0[]",2.0,1.0,0.33333334,2.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\util\ConcurrentBag.java,com.zaxxer.hikari.util.ConcurrentBag,"getWaitingThreadCount/0[]",1.0,0.0,0.0,1.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\util\ConcurrentBag.java,com.zaxxer.hikari.util.ConcurrentBag,"remove/1[T]",5.0,2.0,0.2857143,2.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\util\ConcurrentBag.java,com.zaxxer.hikari.util.ConcurrentBag,"requite/1[T]",7.0,1.0,0.125,3.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\util\ConcurrentBag.java,com.zaxxer.hikari.util.ConcurrentBag,"reserve/1[T]",2.0,0.0,0.0,1.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\util\ConcurrentBag.java,com.zaxxer.hikari.util.ConcurrentBag,"size/0[]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\util\ConcurrentBag.java,com.zaxxer.hikari.util.ConcurrentBag,"unreserve/1[T]",6.0,0.0,0.0,2.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\util\ConcurrentBag.java,com.zaxxer.hikari.util.ConcurrentBag,"useWeakThreadLocals/0[]",5.0,0.0,0.0,5.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\util\ConcurrentBag.java,com.zaxxer.hikari.util.ConcurrentBag,"values/0[]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\util\ConcurrentBag.java,com.zaxxer.hikari.util.ConcurrentBag,"values/1[int]",1.0,0.0,0.0,1.0
