file,class,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\pool\ProxyStatement.java,com.zaxxer.hikari.pool.ProxyStatement,0.0,-1.0,9.0,19.0,0.6785714,-1.0,5.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\metrics\MetricsTracker.java,com.zaxxer.hikari.metrics.MetricsTracker,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\metrics\micrometer\MicrometerMetricsTracker.java,com.zaxxer.hikari.metrics.micrometer.MicrometerMetricsTracker,0.0,-1.0,3.0,10.0,0.7692308,-1.0,1.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\pool\PoolBase.java,com.zaxxer.hikari.pool.PoolBase,0.0,-1.0,82.0,124.0,0.60194176,-1.0,20.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\util\JavassistProxyFactory.java,com.zaxxer.hikari.util.JavassistProxyFactory,0.0,-1.0,54.0,9.0,0.14285715,-1.0,27.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\pool\ProxyFactory.java,com.zaxxer.hikari.pool.ProxyFactory,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\HikariJNDIFactory.java,com.zaxxer.hikari.HikariJNDIFactory,0.0,-1.0,9.0,0.0,0.0,-1.0,5.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\metrics\dropwizard\Dropwizard5MetricsTracker.java,com.zaxxer.hikari.metrics.dropwizard.Dropwizard5MetricsTracker,0.0,-1.0,21.0,13.0,0.38235295,-1.0,2.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\pool\PoolBase.java,com.zaxxer.hikari.pool.PoolBase$MetricsTrackerDelegate,0.0,-1.0,2.0,0.0,0.0,-1.0,1.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\hibernate\HikariConfigurationUtil.java,com.zaxxer.hikari.hibernate.HikariConfigurationUtil,0.0,-1.0,10.0,1.0,0.09090909,-1.0,3.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\pool\ProxyLeakTaskFactory.java,com.zaxxer.hikari.pool.ProxyLeakTaskFactory,0.0,-1.0,1.0,4.0,0.8,-1.0,1.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\util\UtilityElf.java,com.zaxxer.hikari.util.UtilityElf,0.0,-1.0,16.0,0.0,0.0,-1.0,8.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\metrics\dropwizard\CodaHaleMetricsTracker.java,com.zaxxer.hikari.metrics.dropwizard.CodaHaleMetricsTracker,0.0,-1.0,21.0,13.0,0.38235295,-1.0,2.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\util\ConcurrentBag.java,com.zaxxer.hikari.util.ConcurrentBag,0.0,-1.0,42.0,9.0,0.1764706,-1.0,10.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\metrics\prometheus\HikariCPCollector.java,com.zaxxer.hikari.metrics.prometheus.HikariCPCollector,0.0,0.0,0.0,1.0,1.0,-1.0,0.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\pool\PoolBase.java,com.zaxxer.hikari.pool.PoolBase$SynchronousExecutor,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\metrics\dropwizard\CodahaleHealthChecker.java,com.zaxxer.hikari.metrics.dropwizard.CodahaleHealthChecker$Connection99Percent,0.0,0.0,1.0,2.0,0.6666667,-1.0,1.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\metrics\dropwizard\Dropwizard5MetricsTrackerFactory.java,com.zaxxer.hikari.metrics.dropwizard.Dropwizard5MetricsTrackerFactory,0.0,-1.0,0.0,2.0,1.0,-1.0,0.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\util\DriverDataSource.java,com.zaxxer.hikari.util.DriverDataSource,0.0,-1.0,3.0,5.0,0.625,-1.0,2.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\hibernate\HikariConnectionProvider.java,com.zaxxer.hikari.hibernate.HikariConnectionProvider,0.0,-1.0,1.0,5.0,0.8333333,-1.0,1.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\metrics\PoolStats.java,com.zaxxer.hikari.metrics.PoolStats,0.0,-1.0,1.0,7.0,0.875,-1.0,1.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\util\FastList.java,com.zaxxer.hikari.util.FastList,0.0,-1.0,5.0,36.0,0.8780488,-1.0,2.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\HikariConfig.java,com.zaxxer.hikari.HikariConfig,0.0,-1.0,46.0,187.0,0.8025751,-1.0,16.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\pool\HikariPool.java,com.zaxxer.hikari.pool.HikariPool$KeepaliveTask,0.0,-1.0,5.0,3.0,0.375,-1.0,4.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\metrics\prometheus\PrometheusMetricsTrackerFactory.java,com.zaxxer.hikari.metrics.prometheus.PrometheusMetricsTrackerFactory,0.0,-1.0,1.0,4.0,0.8,-1.0,1.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\pool\HikariPool.java,com.zaxxer.hikari.pool.HikariPool$1,7.0,1.0,6.0,6.0,0.5,0.85714287,2.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\pool\HikariPool.java,com.zaxxer.hikari.pool.HikariPool$PoolEntryCreator,0.0,-1.0,12.0,3.0,0.2,-1.0,6.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\pool\ProxyLeakTask.java,com.zaxxer.hikari.pool.ProxyLeakTask$1,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\util\FastList.java,com.zaxxer.hikari.util.FastList$1,0.0,-1.0,3.0,3.0,0.5,-1.0,1.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\util\SuspendResumeLock.java,com.zaxxer.hikari.util.SuspendResumeLock$1,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\pool\PoolEntry.java,com.zaxxer.hikari.pool.PoolEntry,0.0,-1.0,7.0,26.0,0.7878788,-1.0,3.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\pool\HikariPool.java,com.zaxxer.hikari.pool.HikariPool$HouseKeeper,0.0,-1.0,20.0,6.0,0.23076923,-1.0,6.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\pool\HikariPool.java,com.zaxxer.hikari.pool.HikariPool$MaxLifetimeTask,0.0,-1.0,1.0,1.0,0.5,-1.0,1.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\util\PropertyElf.java,com.zaxxer.hikari.util.PropertyElf,0.0,-1.0,37.0,4.0,0.09756097,-1.0,15.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\metrics\dropwizard\CodahaleMetricsTrackerFactory.java,com.zaxxer.hikari.metrics.dropwizard.CodahaleMetricsTrackerFactory,0.0,-1.0,0.0,2.0,1.0,-1.0,0.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\HikariDataSource.java,com.zaxxer.hikari.HikariDataSource,0.0,0.15789473,37.0,18.0,0.3272727,-1.0,8.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\pool\ProxyDatabaseMetaData.java,com.zaxxer.hikari.pool.ProxyDatabaseMetaData,0.0,-1.0,106.0,58.0,0.35365853,-1.0,5.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\util\ClockSource.java,com.zaxxer.hikari.util.ClockSource$Factory,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\metrics\dropwizard\CodahaleHealthChecker.java,com.zaxxer.hikari.metrics.dropwizard.CodahaleHealthChecker$ConnectivityHealthCheck,0.0,0.0,1.0,1.0,0.5,-1.0,1.0
C:\Users\syuuj\HikariCP\src\main\java\com\zaxxer\hikari\pool\ProxyLeakTask.java,com.zaxxer.hikari.pool.ProxyLeakTask,0.0,-1.0,5.0,8.0,0.61538464,-1.0,3.0
